RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
395053,48,"Salt Lake City, UT",msa,UT,951.709153163899,953.6389963173248,961.716725436138,970.5490757004884,980.1868683096366,981.8282680621448,983.0076143658114,980.149443550048,982.52419081594,985.2311002738804,993.8025157141882,998.7327022424504,1006.8803465147788,1007.459019319429,1015.3535264672676,1019.8195817386392,1027.5686908282162,1030.4231676798329,1032.9803752626874,1043.996235430718,1047.371614272123,1047.9914361600115,1043.1003584269547,1037.015004581922,1039.7561243411085,1050.6525408589691,1064.3270005033962,1076.699801700406,1088.5359515591083,1097.8413440937245,1102.3054857705708,1106.109342254745,1111.852288702256,1116.19352134184,1104.9933263285725,1100.1054780850704,1104.8431207301403,1120.9751566033483,1134.2537412023903,1145.236749931914,1151.2852073846152,1157.9078631595223,1159.5571162674569,1167.9802472349709,1174.1515390277154,1174.054318292351,1169.2279225880266,1168.338650011372,1175.4469026318147,1183.7912473327617,1191.7241212495733,1202.257486977126,1212.8644382720963,1221.1342588167902,1228.475916134324,1230.1587800787495,1230.50602671948,1220.9836493203095,1215.2894984555826,1212.7060785855444,1219.3240014288624,1224.8841610904535,1236.623464595197,1237.50026444951,1243.130331861894,1246.1310081694166,1255.8855665818064,1260.8865777678277,1264.2267034929462,1265.845603966235,1265.1913523453347,1264.4028382842057,1271.8071845855864,1293.1145807121875,1313.986984802316,1338.81616968389,1363.1350590057336,1392.1782573355329,1420.0924371731055,1441.5328239518576,1461.794293674289,1475.9784534720245,1485.5852146699965,1497.2014702661556,1509.0307190719398,1526.2586186422468,1546.9929163719953,1569.4681936306772,1588.6349228064737,1602.1284288938914,1611.096991719527,1615.6527197118514,1614.8442573896182,1609.215625680754,1599.8404117268883,1594.965046586418,1588.1949458465658,1592.3560229131344,1595.307784340174,1605.1443831058343,1613.8511163850328,1620.799362587407,1623.1767766427176,1621.8578449843678,1616.098995917307,1612.1100881253865,1600.0143403827,1591.6720118356525,1589.6055899369971,1600.2977164134668,1610.33712064299,1620.440530004373,1630.5565387107536,1639.1468736432869,1646.611990646932,1648.508511788502,1650.8188729150747,1636.1926004503337,1618.199158662882,1602.5880435906315,1601.3561282271792,1609.3409429837664,1625.041331883588,1640.8289767197653,1651.3644471045377,1653.846095487071,1655.4998894588216,1656.0325040115424,1650.1940206391496,1641.3869480561136,1629.0235808485174,1614.277094542274,1596.9343520384527,1598.869911061601
394669,49,"Hartford, CT",msa,CT,1113.88010119534,1113.0057739292165,1119.6366530114085,1130.7385960772397,1138.7797112731837,1135.0545122015849,1135.1396459777077,1137.2831155523536,1145.532444253018,1150.2635905648483,1149.6270641354165,1150.3573998644652,1147.5239901068271,1150.191423052025,1147.8138032225152,1151.3401057572446,1157.4414650471329,1161.7760519030217,1164.1371288543037,1164.4860823313643,1162.9587028179524,1158.6959330397033,1163.4134067392192,1164.0552322625997,1167.6917864226746,1165.668445398001,1172.5104329966243,1186.1293166008466,1195.5683431813682,1198.5895362568338,1197.994940454465,1193.142596563093,1189.2838094379458,1185.9950770321009,1187.3958802540994,1188.4936231639142,1192.54437873122,1194.476033053102,1206.589758046752,1213.535242697679,1222.4838894549669,1228.719325463161,1226.678735766223,1226.3375699517344,1222.154228255397,1226.2882771834652,1227.0229320021317,1226.5861262118935,1225.3556495553362,1228.8047744336911,1233.7007598547546,1244.4642228003709,1252.7078297585374,1262.5662263059598,1265.4094927564254,1262.209510832129,1261.020320136808,1254.5605770239213,1254.4749839894168,1256.2378057320318,1264.399480624037,1269.779937152645,1275.3996036870622,1282.9307703115155,1288.5923807675017,1291.8034738160677,1294.96484761611,1304.3374664984708,1318.1007385489977,1329.917304113577,1333.194180964041,1336.8329218429249,1339.0167399351667,1350.3483283122634,1355.7658171590294,1372.26522114496,1391.4691223531702,1414.8701235141843,1437.3144662577884,1451.146445944314,1469.0232312101923,1468.6056526050434,1482.5660026613914,1487.9113926380282,1499.457871783948,1503.4693678223991,1515.038055992556,1530.816628986985,1549.2775472319047,1557.5336696460486,1570.143223641524,1579.7055944864574,1591.3687647318086,1597.301307670063,1592.8389009110545,1589.4401294810614,1590.8608411334674,1608.5661222683425,1628.7459851921524,1648.921970620142,1668.8545424815866,1683.0515504948244,1693.3703750828963,1698.3157181059871,1704.9829005943843,1706.9724252834758,1701.1065709030431,1697.7247834131704,1702.7241532215403,1717.030271295934,1740.692960646417,1762.036981316537,1783.314639045987,1798.8445877716476,1810.0754867586224,1819.3401860583383,1822.301622237575,1822.6351431532344,1820.2603500603084,1827.2267016932576,1830.6514951034608,1839.460517004508,1850.3274178132365,1860.9741622680513,1877.1609664354032,1880.480892578856,1895.1869936684905,1895.433344171459,1894.2580931546347,1890.8010091152605,1891.8760146722132,1887.3650745208777,1886.7984470089657,1885.548553557386
394425,50,"Buffalo, NY",msa,NY,768.2243904189452,781.5934365733447,789.7310818038853,795.3879463130523,805.5164139955959,812.2026488174295,815.4758704730797,819.1620197656754,818.7646629018003,812.293903969914,801.8150153874814,800.7306268712832,804.6329882289328,807.3626968202778,808.9223167676497,823.8393251388086,840.0628243118307,851.0772601493212,838.7783207219135,832.5216269371768,829.1653968295685,830.8189483156463,823.1997917694547,823.1774171433568,831.3425683107115,843.9064770220223,849.9922704139389,851.7767869386622,860.757049326918,870.5780964624236,879.9853868153622,879.0208875830194,869.1143439090602,867.1465546108485,866.2548152891236,874.3677657759642,875.5716382926602,879.3341720620089,882.6124636191745,889.4661055061028,893.6238114419549,899.5671136485763,900.9871764035,903.7132393173258,898.9639815568585,895.9728500657014,896.8358534297693,903.0092945390344,908.9337425353272,910.1077736096267,916.5781345603546,925.7557054197736,937.37890341512,937.9127552085764,940.6985704247436,938.4568946091044,936.7170505219776,938.4306804604668,935.1547163718068,941.160644038063,937.786074646091,951.424846621958,957.3363002482856,973.8070698279512,978.3945790148376,988.0463640867672,990.541133054318,994.6733246936096,996.5700839935024,1001.3625103008457,996.9282157697594,996.895815710662,1000.659792191332,1016.2819106113436,1027.023635023082,1038.9516063639555,1050.947223296173,1065.5402659057238,1076.474760149256,1087.887713321303,1098.406500511403,1102.504653784162,1102.9435762362434,1106.5707745006468,1112.592691295544,1125.6567578582635,1136.1278290024484,1146.8575062213208,1157.1913128885312,1167.5604009698868,1181.0066955996383,1188.892241415462,1192.6427795395468,1191.4570924458114,1191.774136977078,1193.7114256973657,1202.789017670731,1207.5808506000913,1216.582719079454,1220.7186791882891,1230.9466812576177,1238.0963051989067,1249.412056261393,1255.234134348639,1257.51133015841,1259.505386485518,1257.278714752644,1259.409563380722,1261.2932402092154,1272.8871203412689,1284.8123013210236,1291.0934527646257,1295.9586830583253,1297.4426122577258,1302.4725559111653,1307.0132958522568,1316.3213255339738,1320.5187653296089,1322.7040661728547,1323.1831916056528,1324.2056677076614,1326.7199111266063,1327.9807229153498,1337.767394464223,1341.81700327028,1348.2295514473312,1350.9963471293247,1356.433938959738,1359.149321320585,1359.844405641918,1357.8582470477998,1359.9529428565577,1366.967741472593,1374.310884598038
394388,51,"Birmingham, AL",msa,AL,906.3865611903994,911.7860014489006,918.4490246114392,922.2230956500132,920.701651987736,920.1568025104172,921.0875133539672,921.2780607347412,922.7921849283864,922.9424410623668,923.275789551196,924.6228265755608,928.3191262319934,934.0340418420308,935.7170901367856,938.6054092781133,941.4200990737878,944.9097339534062,944.1272924160306,942.7209142978854,939.5955644953264,937.6156333287446,936.6559036542168,938.3108848441256,939.5926382612114,943.7976848642292,950.4140338169208,957.3484474218194,960.3351294334504,960.5069409053432,961.8982716727556,961.219253798708,967.2764288663864,964.9549939930016,968.4614658060032,964.465599222844,966.3230877339766,969.68795850349,977.0552234592146,987.8816397420572,995.5410548198272,999.721103046124,998.0177423066,996.8666785351904,996.149609761752,1001.504150966179,1003.8799573737224,1009.558500455706,1009.0165115499232,1014.6905958054824,1016.167038803166,1023.2917995641072,1028.6036520402251,1034.5479607781344,1036.929950295348,1037.567149794712,1039.5784422015083,1038.8210433940408,1039.7846259178202,1038.202669439314,1040.902085366359,1042.7099577490085,1055.1255518939322,1061.426976387233,1063.9398972628994,1062.7353935835472,1072.9398385203997,1081.1996041653124,1087.320167858146,1086.5898486095357,1090.5082598345564,1095.7025128996045,1102.1683380321383,1105.4577630423694,1106.7155336354465,1113.8243121633157,1131.498641538728,1151.8624240907664,1172.162509836508,1185.8162988363697,1193.1700019183338,1194.1319056090688,1194.7850781642735,1207.1026522012794,1215.8381498938488,1224.2517600988826,1228.0576111395178,1236.4967001251612,1247.0655129670613,1257.3820239474287,1270.2295748700597,1277.647128425357,1274.9644012193594,1266.7053408319591,1266.932704274339,1265.6779924626846,1268.6306701158535,1273.481096353528,1288.4597820672157,1303.9699894333658,1315.0555119737576,1323.465610839378,1331.1582743123813,1334.5598616727884,1333.2749730811547,1328.0701798672033,1327.012345250399,1326.7150677513334,1330.742249690995,1336.9589890474267,1343.8407669019468,1350.1875757996631,1354.1615806350192,1362.6000121030631,1369.3920605018127,1374.1256642593296,1377.9348958635674,1381.596208798723,1380.198565880297,1377.56010597437,1375.69375901768,1383.198659746116,1391.8716014244587,1401.9092882655048,1408.4650579134152,1414.5844327103737,1416.4819497790024,1420.5914804882457,1414.5413416631714,1410.2886307857796,1405.0673832849905,1402.9922190595055,1403.2195763670593,1405.9765644666438
395031,52,"Rochester, NY",msa,NY,864.4770968641445,861.3409813139258,869.1628356005268,870.913971626042,879.2137250272809,888.6403456975033,889.6904589777128,886.9903018574674,884.2213398804769,891.1879412361686,893.5646562270747,888.0918076341384,886.3535363740809,893.0702241400492,905.5569490386362,904.6564665794126,910.6593579869204,914.6118090455632,916.9211555620226,915.9614338420928,915.605683082468,917.1411474996004,916.2038277159036,909.2404804028548,912.2629916953778,921.1330967356746,929.1600696468732,934.8671150379045,932.840371502154,939.6626170924064,944.5407285250456,948.6495906393008,947.8330897407592,942.4289418415,941.0246042359886,938.3067167647472,946.8492934914536,953.2541158047724,961.9902656284836,967.5520668573496,973.5129210770953,977.1095656253736,977.2184842385684,978.1644559763232,978.832351281962,976.9873903766172,968.125249914116,969.044394247981,970.6553670932047,982.6725808394476,989.5406762534938,1002.626708408998,1009.5979025789272,1017.5362798620158,1017.58788481331,1016.3970631405538,1011.9572414291084,1007.0344437404852,1006.9130232926271,1008.1867906993236,1014.57158498188,1021.51845191803,1030.3636038307852,1033.899535021916,1036.48509988068,1041.0287283742812,1048.9443970109342,1055.6445366939456,1064.3634669268415,1068.6901496696005,1076.304495776767,1083.4257001655856,1084.8186549523496,1090.8678736316203,1098.4500208865252,1117.5604678961547,1132.709552498461,1144.9083333416547,1156.7754424992925,1170.2712466525832,1171.6758971158165,1174.0158310426866,1170.9902576515558,1174.4551612025698,1179.1176461431091,1195.5007900581209,1218.8711538749078,1241.9588564614187,1262.8007873724457,1280.3772566717466,1290.0203331217967,1286.3906150876269,1280.1992433749406,1270.993053834176,1267.4775472536733,1267.5168843323888,1278.0561634227754,1284.148395028469,1293.5846332883018,1309.3503377388322,1325.2373133001809,1338.318856095999,1342.0170816795385,1345.9611269101704,1348.4366868864363,1349.293751905382,1352.7128182115316,1357.4929059626131,1359.0359183901016,1370.6035517444132,1375.5072879243835,1389.8701647430398,1393.7481627481388,1402.4889249042456,1405.7232856589308,1404.752598254359,1403.792158827306,1406.8041325725835,1413.425540255971,1420.1757367121106,1431.1634054621325,1441.9631057175625,1455.521585588836,1458.1088891935815,1466.676479234707,1473.1533354908904,1479.3078684082907,1483.095062871437,1485.1831488252,1488.2077603313394,1488.581957405337,1493.919465852107,1497.751703276458,1500.3472399376417
394640,53,"Grand Rapids, MI",msa,MI,827.4349845910716,833.9617438752632,845.9767887396807,862.0265013396933,876.9700938898379,892.9207559462149,900.4946170489347,908.5608817576268,906.3375268429916,904.4436526103837,899.2287290191164,899.5427471290518,900.7970247971342,905.6796057182922,919.9078895158682,935.9367279190895,956.4790299380028,970.7683841811778,978.4623370384552,976.7099215499876,973.8672213474556,966.198790575331,968.6747356529116,971.0260319982136,975.608526596305,986.4673531724268,995.7202646139964,1014.8838426054072,1027.13491783134,1039.9740197357928,1042.659522247577,1037.5243337002194,1030.8544533893962,1030.2100964238855,1024.2423956230975,1019.5972350375454,1019.2869866292144,1029.9045009489737,1046.5173706489652,1062.269753576323,1072.7817540856224,1080.0726938479493,1084.2005002064886,1089.0902161772915,1085.8646850202292,1081.9739783825923,1081.070079820838,1086.6131103925982,1090.491257198746,1093.6668790889198,1100.058953840526,1109.510349305273,1123.155507222534,1133.6061603988594,1141.5551669978497,1138.9187428275925,1134.5292228729195,1129.18568102358,1131.4948620808032,1129.2653644660838,1135.1239166493554,1140.691347914313,1154.2374113281785,1158.570637847921,1165.3107973079334,1173.4921079450492,1185.1047488390277,1183.4530898517494,1181.636592776855,1183.749131497265,1194.824670736868,1198.4384001219048,1195.0702381869205,1198.602685672436,1216.9009461776582,1237.3605157109266,1259.2399232850355,1276.3493034315657,1304.9719104498192,1324.1666563462582,1336.3671851996523,1314.8349046131004,1319.1389221206127,1328.0707442146338,1351.5611814639954,1357.608574295531,1363.6051462007997,1388.7526936617264,1409.585469697444,1424.9302400679069,1436.8097411426495,1447.9823549811106,1457.1372282931825,1451.882405823992,1442.9263141098163,1430.5815250763758,1434.436011869216,1437.484438230463,1450.8505615159802,1464.489538376671,1485.798258534557,1503.244147607253,1512.6706509608832,1512.4754619608696,1512.7440665664103,1506.860815528866,1510.3227954308188,1510.410089998706,1519.3740207492874,1523.39311249214,1536.1964722569726,1543.6386635349236,1552.1896268336368,1563.2199306137531,1572.091419911846,1583.8946373041952,1580.7863817107425,1575.4915220194723,1568.1624990492749,1572.0545859286842,1578.0434125982133,1583.1655692902389,1590.3808089875354,1603.2526655294805,1616.732582318302,1634.56199028352,1640.63175047646,1644.340124752802,1636.6640617232097,1634.2897964266635,1636.559170959272,1636.1735215410947,1642.2087386367168,1643.6446324623575
395167,54,"Tucson, AZ",msa,AZ,797.9880667383111,800.063663538013,803.2082568083187,804.8538328268671,807.6245024425106,809.0798882497129,813.3225252988742,812.8817638346325,813.229401398565,811.4258360986917,814.4881123310944,817.0041122138092,822.5391862756815,824.367856821392,826.1383874529599,826.6980982964931,832.0125396308696,835.5968542012084,837.3077249413632,837.2923006433798,836.3403124992075,835.7489076092454,835.132986044404,839.8545221692272,846.0900669388146,857.0393666576838,866.2663177726716,873.6790741344633,878.3042960914954,879.3292715487087,879.3797541307287,878.4437392968081,879.0208121603148,882.931959818629,887.2679772569104,888.7483551848679,892.2012286202198,898.165768310004,908.6790988875324,918.5522787542716,923.2686498110484,928.5482487692658,930.2886875677762,933.3752624313414,935.2830662197412,938.1806429484918,945.0248378444307,952.147408003145,959.6445284689032,965.2044062158188,973.0246380865811,978.5574934977224,984.8264632458656,990.8461980627995,995.676084428344,998.409239308973,996.9162944581338,999.9767197664668,1008.3029073483148,1013.1425279071152,1021.1310286945368,1023.919484787475,1032.0870825606685,1032.0565888301749,1031.3696166361033,1034.016774916602,1042.6601771061917,1054.7110388918077,1068.5427133070918,1087.2852624996106,1096.269140936339,1103.6350599704374,1104.597033908498,1117.2974982432695,1131.297627870196,1153.82254255745,1172.7965419636305,1193.3839519741991,1212.5576855977658,1241.7222290697007,1269.325814264152,1289.4095193150613,1301.963633235613,1309.147987895205,1316.5941411557642,1324.611846159616,1336.1746753310672,1346.382764009568,1353.2764981685684,1362.109638790495,1370.3808563961045,1378.9453531543998,1379.826841503207,1373.2059585748052,1370.7682699328373,1369.8975983634296,1375.133646123065,1378.4002893792465,1385.3005081138872,1392.79460325099,1403.3179839259062,1410.8117268766166,1418.9218118608703,1419.9042818971425,1419.6549348856606,1419.5759803727617,1416.9622811826605,1421.1895170947212,1422.8970918410982,1427.9765714850153,1427.0827318779918,1429.296959481415,1434.0563780732866,1439.328731853392,1443.026133044559,1441.488476242505,1444.8015683954695,1446.5053374152317,1448.1022538086927,1444.7698219466015,1442.9684614565267,1441.3827867243908,1443.9976117944036,1445.943696582119,1453.44308744603,1454.0325947171457,1455.924468712251,1452.1837369861762,1451.1636155110125,1443.946088558072,1438.8879207370987,1433.0905889469068,1439.3672846757754,1447.0687680477995
753924,55,"Urban Honolulu, HI",msa,HI,1897.902227105579,1910.1430097355812,1917.8366525597137,1922.422505530641,1941.4146451191884,1944.9199037790304,1953.774884420325,1956.761423819115,1961.204674932651,1962.5768495348532,1963.3460989813505,1972.8727464590304,1973.8695054085756,1977.0189549530216,1966.8195084185793,1975.8575738554,1981.1487778174117,1991.222616885963,1990.1923755119487,1987.5682110596128,1984.7864800426732,1978.3793083290689,1978.6778457670885,1975.6035982999383,1985.046951707419,1998.4223595464157,2012.1185155887397,2031.9727340743204,2030.502705091629,2029.642516112564,2019.7112223220984,2023.2387724638152,2025.517768263206,2029.04366941075,2028.876038822036,2039.0441627583775,2040.3658464203356,2046.788833775878,2046.616482877588,2050.293144933266,2053.9985317482356,2060.862332118018,2067.0588379440883,2066.4546941359927,2067.2253081366184,2064.954727215402,2071.3618647220533,2068.4019602522785,2074.7701438423865,2081.269033679055,2096.8361713531262,2106.4555686339245,2107.85759248718,2103.6438251556756,2109.0681547794143,2117.5056987386824,2124.6226933928256,2124.670420763521,2123.244876594076,2123.699185765997,2125.5098950582756,2134.426569796693,2132.515526307117,2125.3049611154347,2112.585168010396,2109.285002490876,2113.769781404305,2110.4514982328506,2116.467923613035,2112.269849019181,2122.7438776793347,2133.2333180875203,2144.3236863142306,2168.627439075771,2188.6160410369025,2221.03012398994,2240.3218465289747,2252.6313312795633,2282.781475954174,2307.2417574181823,2340.9269586151704,2346.764554349222,2346.073904995206,2353.051723904773,2354.269347617469,2388.3946932323643,2405.0810406047776,2424.068839049805,2428.4979624545936,2425.6753425267707,2436.917944638436,2441.901597208546,2448.675263946792,2445.839327138283,2432.1077285478464,2442.095833161927,2456.1919560912465,2475.2414004917605,2489.549364653769,2505.781213468661,2518.173382438211,2514.530310141798,2517.410482302751,2515.9178214743633,2531.834210792855,2538.6304640995463,2539.8862116003424,2534.7761514432814,2539.3531694819867,2554.8673002839473,2574.7183809295852,2588.3057068813364,2605.024683765359,2614.98978713021,2622.5846381226197,2626.450026770861,2636.98473562109,2651.654458073549,2653.3318462219427,2660.1097501793074,2656.6620408816057,2676.815662725324,2677.094750702248,2698.3077432386817,2716.579653293197,2741.828170663459,2748.6251525248085,2751.4673769939764,2764.0448097194057,2779.0815514699725,2787.303313875107,2788.170428895715,2784.593876077445,2802.5657205452458
395169,56,"Tulsa, OK",msa,OK,838.5380431933136,844.8631829054094,847.1367527609958,854.1967240349345,857.1785449581444,857.6400527730237,859.8956363135669,864.7764807851686,861.8632992672545,858.2934973813897,852.1175560258943,853.9165494615519,855.1946216800765,855.6760561819237,858.101590086131,861.0754999953072,871.0950203146266,873.5425905521323,874.5056460631317,869.0103683883867,865.4428951281993,863.2417305271003,859.6575940836689,864.2090324039967,862.0190284116703,865.5465916822258,864.4123803756637,870.0227451040872,874.4200212410685,878.3688043149662,880.1652922988898,877.0328546151112,873.6921276903882,872.4841965750218,875.8675623003552,878.0505706938069,880.1601778664511,880.471320152168,882.219897221356,884.7287306845291,887.8831918359152,893.2996706568724,895.3676731356568,896.8361707098113,896.5086050093722,898.3186776156464,898.2916810847807,898.2120521562875,899.2165131879844,902.6505857973062,907.1389696455152,910.7159477344889,914.2156035065036,918.5644286837148,922.3367625574226,920.9557405397268,922.128723353104,921.9968118043832,927.4564287427004,929.1062403020674,931.8477533475595,935.9161563733344,941.3765930547142,944.114298695405,948.3978067828456,953.00252671774,962.7893411773098,968.2253331025888,973.6305925496226,977.2634945971452,982.666639617412,988.9106850126911,995.8955399778702,1007.196067854492,1014.41040745079,1029.8051734456917,1042.1568139110416,1057.9339231381184,1075.29545869943,1090.9648677437913,1107.009966386762,1109.1019301532156,1117.0251938594834,1128.5112659745298,1140.7301422852536,1151.1960836435264,1163.8561615404276,1180.4902513936058,1192.9562550138935,1198.8552350019058,1203.975278138417,1207.0755109052045,1198.358304739013,1191.7698449706731,1184.1145531531768,1187.017600389711,1191.3958540950507,1196.6660672320395,1206.683414851326,1213.7908473380594,1227.3483050686534,1237.0822946818405,1246.4402215065068,1247.4395848716842,1248.5464455406045,1247.7113191435872,1250.431600063306,1251.8757344297514,1256.1344152013107,1262.631292850569,1266.9177237534836,1274.5985056665595,1284.0381429984625,1295.6348550938324,1298.6921598399383,1300.6681284636204,1304.269392083408,1306.8715791996576,1302.0706772905692,1296.4837769994122,1295.2760294073412,1304.6083286076082,1314.6158919252505,1327.1835971902158,1328.1429068384257,1329.133131719845,1330.5998770189335,1335.7302475997787,1341.0730353927077,1339.4772322681974,1338.42012039288,1334.7721402077327,1336.6963628446324,1340.1141841300748
394619,57,"Fresno, CA",msa,CA,936.016464776253,938.8941790655584,941.5328900934912,948.3486408431424,953.4215602675752,955.9280917516156,958.4087454273306,960.9859957325754,967.2088124977436,968.1372746542116,973.3282699612917,972.3112192515248,968.0691332817544,970.1628605011124,979.0856036488308,986.8895314665834,990.039836028738,994.2665595908572,1003.4626914155472,1006.4113969507348,1011.097497491771,1009.0614584655764,1010.7936923503704,1009.2571995523616,1011.2485393982232,1012.9483505414008,1018.0139072779872,1032.9612447348288,1045.6919004303838,1057.7688882656782,1057.4893109299433,1061.334751029956,1065.3997173042824,1070.0428718350313,1075.6757128691768,1076.1061807637998,1075.8173239279015,1077.90689672824,1085.2141823583083,1100.0379653725463,1102.9101786621386,1110.0543773181464,1113.6601930085249,1122.0053629824042,1122.5227413099185,1130.403160136117,1135.9622453846089,1142.2861828513562,1142.236201569619,1152.1127106780211,1163.9086378185036,1178.3874147179936,1186.1901458592815,1194.9569147517404,1199.066813351065,1202.059041452881,1205.2675064838552,1210.748181267222,1213.4905701711727,1219.2067481528964,1225.7810896305702,1233.0391756901918,1235.685400712804,1230.280627902377,1233.0596875934934,1242.1832552967646,1254.1636508818458,1266.9084019976374,1283.2783881233972,1303.3043219892947,1315.963553358133,1321.3020216618368,1336.25406601868,1348.8065957566396,1376.4279790851906,1404.6451232105323,1444.5814691966505,1471.0873300763774,1492.8290629642415,1521.7272989623973,1535.204023406067,1539.2510796909155,1545.6373427412873,1555.214096074991,1570.9478756747906,1566.1802320063318,1578.084891756204,1592.9046097607368,1613.2004892587152,1625.839570178174,1622.5639718167456,1623.0210861317958,1619.9176458061547,1630.4744258983712,1626.943977434588,1636.1006835348978,1640.131722666617,1654.8213959256314,1661.706337228812,1664.8632265601111,1679.7351252254357,1704.2004034333488,1718.008861165782,1715.0721068325367,1708.0381275480047,1710.63604088174,1717.2648854555976,1713.8612609636468,1712.7808056956294,1711.557889259323,1718.1749019953434,1730.5261486990703,1740.5951951430138,1752.4948986625795,1762.4449947064031,1767.1477981024668,1769.728590672762,1764.4867147200184,1766.0479444453415,1759.6469945610052,1769.2622911628318,1775.6690268429895,1793.8373461171875,1799.8989860913612,1804.6698290538775,1806.7100961489416,1808.4168531509545,1815.232095105064,1812.405286818222,1815.5578074883304,1811.983164447544,1819.7580206592872,1829.5900736344345,1842.0005117436197
395238,58,"Worcester, MA",msa,MA,1050.9478289789547,1060.848127764112,1072.353849893034,1078.2325479942117,1081.1162505822929,1090.3964628827391,1091.495301422335,1095.9927604064117,1093.2212241282796,1097.5684270782738,1099.0135416966086,1108.376781283106,1109.116607931503,1099.9948314027586,1093.686930409379,1101.9864673597726,1128.9030968079478,1150.3990109912177,1163.076983194518,1161.2928913933663,1156.7285849594452,1157.4013257336776,1156.6984127274673,1159.0212005753565,1157.3076164076317,1167.1657914701004,1177.251711134365,1198.4843565850815,1209.799340919959,1218.0917033510225,1208.977249555353,1203.6187778253798,1201.6781118681631,1208.4837512982144,1216.3973849757751,1225.9147485879869,1229.0125723270949,1236.872304569374,1242.753127281344,1259.027365423416,1266.83342278543,1278.9511124938151,1284.19390838236,1291.5226140284435,1290.3513893585257,1286.8203012334302,1292.994788496197,1300.005817277846,1309.966564403254,1315.291436201622,1325.4279484616452,1338.982278242095,1340.651802367575,1350.8770603797907,1355.3816627800518,1358.1462217872268,1358.0899022517754,1362.0517611376436,1367.735851334607,1372.450004965424,1381.804193696681,1395.0734318518876,1403.023777087192,1407.189481496437,1412.4411456319165,1423.8721921328356,1425.6023744204088,1437.2825117775928,1436.4918310427577,1445.3099699689774,1445.8364430737693,1456.5025359271349,1460.389363391086,1471.4942294287985,1480.0716132594534,1498.8515367805746,1520.235776914608,1542.2456419705995,1564.3000193293942,1582.9438509346105,1599.0296293406748,1609.2071826108163,1623.7081611997155,1624.6504698626643,1634.3486836526422,1642.7273472344946,1669.089745142905,1691.2879837636503,1723.064796663392,1751.1083065045432,1775.465403297756,1775.7091712369788,1771.8187528055971,1762.1311498988025,1767.6772382729553,1776.6962498821042,1791.079626073582,1801.8433838995009,1816.8458145782456,1835.2265586745284,1851.1602798974664,1864.5773106676045,1878.650934768528,1890.60482528274,1897.3112485244624,1906.1889974700305,1905.6436926014171,1912.324696844512,1912.4410856002803,1922.0310392576075,1939.091508296184,1954.4201905173509,1978.319438634492,1990.8182594012096,2010.5809124190173,2017.811710871616,2023.489579325548,2017.4044284007125,2026.0605719853731,2024.4444293859704,2036.8730823261096,2049.071472305036,2072.25841303014,2086.424194233238,2098.025420865915,2112.0369557379645,2127.6396691802847,2129.4719909272185,2125.3110619301474,2117.871154922647,2115.317089278413,2119.084729506101,2116.8312750436967,2121.7767128690557
